"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8784","TC-LGN-002 - Login tidak input password","chromium","2026-06-01","passed","2026-06-01","Login gpos","","",""
"","30431","TC-POS-011 - Validasi field mandatory pada form tambah pelanggan","chromium","2026-06-01","broken","2026-06-01","pos Customer","","",""
"","30105","TC-POS-018 - Pilih doctor dari popup list pelanggan","chromium","2026-06-01","failed","2026-06-01","pos Doctor","","",""
"","32292","end to end","chromium","2026-06-01","broken","2026-06-01","e2e","","",""
"","31635","TC-POS-018 - Pilih doctor dari popup list pelanggan","firefox","2026-06-01","broken","2026-06-01","pos Doctor","","",""
"","30452","TC-POS-007 - Klik icon search customer tanpa keyword","chromium","2026-06-01","broken","2026-06-01","pos Customer","","",""
"","30429","TC-POS-002 - Search produk dengan keyword minimal 4 karakter","chromium","2026-06-01","broken","2026-06-01","product search","","",""
"","30388","TC-POS-015 - Cari doctor dengan keyword minimal 4 karakter","chromium","2026-06-01","broken","2026-06-01","pos Doctor","","",""
"","31438","TC-POS-005 - Edit Qty item yang sudah masuk list penjualan","firefox","2026-06-01","broken","2026-06-01","product edit","","",""
"","31614","TC-POS-010 - Klik icon + pada field customer","firefox","2026-06-01","broken","2026-06-01","pos Customer","","",""
"","31439","TC-POS-016 - Tambah dokter via form registrasi","firefox","2026-06-01","broken","2026-06-01","pos Doctor","","",""
"","29785","TC-POS-006 - Default customer adalah Regular","chromium","2026-06-01","passed","2026-06-01","pos Customer","","",""
"","23139","TC-LGN-001 - Login berhasil sebagai testqa2","firefox","2026-06-01","passed","2026-06-01","Login gpos","","",""
"","11473","TC-LGN-002 - Login tidak input password","firefox","2026-06-01","passed","2026-06-01","Login gpos","","",""
"","23679","TC-LGN-001 - Login berhasil sebagai testqa2","chromium","2026-06-01","passed","2026-06-01","Login gpos","","",""
"","31576","TC-POS-007 - Klik icon search customer tanpa keyword","firefox","2026-06-01","broken","2026-06-01","pos Customer","","",""
"","31392","TC-POS-008 - Cari pelanggan dengan keyword minimal 4 karakter","firefox","2026-06-01","broken","2026-06-01","pos Customer","","",""
"","28639","TC-POS-013 - Klik icon X untuk membatalkan form tambah pelanggan","chromium","2026-06-01","failed","2026-06-01","pos Customer","","",""
"","30688","TC-POS-010 - Klik icon + pada field customer","chromium","2026-06-01","broken","2026-06-01","pos Customer","","",""
"","29897","TC-POS-009 - Pilih customer dari popup list pelanggan","chromium","2026-06-01","failed","2026-06-01","pos Customer","","",""
"","30426","TC-POS-005 - Edit Qty item yang sudah masuk list penjualan","chromium","2026-06-01","broken","2026-06-01","product edit","","",""
"","31486","TC-POS-003 - Tambah product dari hasil pencarian manual","firefox","2026-06-01","broken","2026-06-01","product add","","",""
"","31973","TC-POS-015 - Cari doctor dengan keyword minimal 4 karakter","firefox","2026-06-01","broken","2026-06-01","pos Doctor","","",""
"","31424","TC-POS-009 - Pilih customer dari popup list pelanggan","firefox","2026-06-01","broken","2026-06-01","pos Customer","","",""
"","30318","TC-POS-012 - Tambah pelanggan via Tambah Cepat dengan field mandatory valid","chromium","2026-06-01","failed","2026-06-01","pos Customer","","",""
"","29675","TC-POS-008 - Cari pelanggan dengan keyword minimal 4 karakter","chromium","2026-06-01","failed","2026-06-01","pos Customer","","",""
"","31043","TC-POS-014 - Default dokter adalah Internal","firefox","2026-06-01","broken","2026-06-01","pos Doctor","","",""
"","30427","TC-POS-001 - Search produk dengan keyword kurang dari 4 karakter","chromium","2026-06-01","broken","2026-06-01","product search","","",""
"","31317","TC-POS-012 - Tambah pelanggan via Tambah Cepat dengan field mandatory valid","firefox","2026-06-01","broken","2026-06-01","pos Customer","","",""
"","30159","TC-POS-016 - Tambah dokter via form registrasi","chromium","2026-06-01","failed","2026-06-01","pos Doctor","","",""
"","31540","TC-POS-001 - Search produk dengan keyword kurang dari 4 karakter","firefox","2026-06-01","broken","2026-06-01","product search","","",""
"","31584","TC-POS-006 - Default customer adalah Regular","firefox","2026-06-01","broken","2026-06-01","pos Customer","","",""
"","31646","end to end","firefox","2026-06-01","broken","2026-06-01","e2e","","",""
"","30648","TC-POS-014 - Default dokter adalah Internal","chromium","2026-06-01","broken","2026-06-01","pos Doctor","","",""
"","31592","TC-POS-013 - Klik icon X untuk membatalkan form tambah pelanggan","firefox","2026-06-01","broken","2026-06-01","pos Customer","","",""
"","31437","TC-POS-017 - Klik Batal pada form tambah dokter","firefox","2026-06-01","broken","2026-06-01","pos Doctor","","",""
"","31464","TC-POS-002 - Search produk dengan keyword minimal 4 karakter","firefox","2026-06-01","broken","2026-06-01","product search","","",""
"","30052","TC-POS-003 - Tambah product dari hasil pencarian manual","chromium","2026-06-01","failed","2026-06-01","product add","","",""
"","31406","TC-POS-011 - Validasi field mandatory pada form tambah pelanggan","firefox","2026-06-01","broken","2026-06-01","pos Customer","","",""
"","29845","TC-POS-017 - Klik Batal pada form tambah dokter","chromium","2026-06-01","failed","2026-06-01","pos Doctor","","",""
