"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21267","TC-POS-015 - Cari doctor dengan keyword minimal 4 karakter","chromium","2026-09-14","failed","2026-09-14","pos Doctor","","",""
"","9727","TC-LGN-002 - Login tidak input password","firefox","2026-09-14","passed","2026-09-14","Login gpos","","",""
"","27769","TC-POS-012 - Tambah pelanggan via Tambah Cepat dengan field mandatory valid","firefox","2026-09-14","failed","2026-09-14","pos Customer","","",""
"","21321","TC-POS-008 - Cari pelanggan dengan keyword minimal 4 karakter","chromium","2026-09-14","failed","2026-09-14","pos Customer","","",""
"","22838","TC-POS-005 - Edit Qty item yang sudah masuk list penjualan","chromium","2026-09-14","failed","2026-09-14","product edit","","",""
"","30507","TC-POS-010 - Klik icon + pada field customer","chromium","2026-09-14","broken","2026-09-14","pos Customer","","",""
"","30652","TC-POS-002 - Search produk dengan keyword minimal 4 karakter","chromium","2026-09-14","broken","2026-09-14","product search","","",""
"","23936","TC-POS-001 - Search produk dengan keyword kurang dari 4 karakter","firefox","2026-09-14","failed","2026-09-14","product search","","",""
"","23729","TC-POS-014 - Default dokter adalah Internal","chromium","2026-09-14","failed","2026-09-14","pos Doctor","","",""
"","22742","TC-POS-013 - Klik icon X untuk membatalkan form tambah pelanggan","chromium","2026-09-14","failed","2026-09-14","pos Customer","","",""
"","23996","TC-POS-003 - Tambah product dari hasil pencarian manual","firefox","2026-09-14","failed","2026-09-14","product add","","",""
"","22853","TC-POS-001 - Search produk dengan keyword kurang dari 4 karakter","chromium","2026-09-14","failed","2026-09-14","product search","","",""
"","24881","TC-POS-007 - Klik icon search customer tanpa keyword","firefox","2026-09-14","failed","2026-09-14","pos Customer","","",""
"","31794","end to end","firefox","2026-09-14","broken","2026-09-14","e2e","","",""
"","18605","TC-LGN-001 - Login berhasil sebagai testqa2","firefox","2026-09-14","passed","2026-09-14","Login gpos","","",""
"","23914","TC-POS-010 - Klik icon + pada field customer","firefox","2026-09-14","failed","2026-09-14","pos Customer","","",""
"","24670","TC-POS-015 - Cari doctor dengan keyword minimal 4 karakter","firefox","2026-09-14","failed","2026-09-14","pos Doctor","","",""
"","31286","TC-POS-014 - Default dokter adalah Internal","firefox","2026-09-14","broken","2026-09-14","pos Doctor","","",""
"","23866","TC-POS-002 - Search produk dengan keyword minimal 4 karakter","firefox","2026-09-14","failed","2026-09-14","product search","","",""
"","8868","TC-LGN-002 - Login tidak input password","chromium","2026-09-14","passed","2026-09-14","Login gpos","","",""
"","21564","TC-POS-011 - Validasi field mandatory pada form tambah pelanggan","chromium","2026-09-14","failed","2026-09-14","pos Customer","","",""
"","24284","TC-POS-005 - Edit Qty item yang sudah masuk list penjualan","firefox","2026-09-14","failed","2026-09-14","product edit","","",""
"","30700","TC-POS-003 - Tambah product dari hasil pencarian manual","chromium","2026-09-14","broken","2026-09-14","product add","","",""
"","30616","TC-POS-018 - Pilih doctor dari popup list pelanggan","chromium","2026-09-14","broken","2026-09-14","pos Doctor","","",""
"","21141","TC-POS-006 - Default customer adalah Regular","chromium","2026-09-14","failed","2026-09-14","pos Customer","","",""
"","24496","TC-POS-011 - Validasi field mandatory pada form tambah pelanggan","firefox","2026-09-14","failed","2026-09-14","pos Customer","","",""
"","30639","TC-POS-017 - Klik Batal pada form tambah dokter","chromium","2026-09-14","broken","2026-09-14","pos Doctor","","",""
"","24009","TC-POS-018 - Pilih doctor dari popup list pelanggan","firefox","2026-09-14","failed","2026-09-14","pos Doctor","","",""
"","23072","TC-POS-016 - Tambah dokter via form registrasi","chromium","2026-09-14","failed","2026-09-14","pos Doctor","","",""
"","30479","TC-POS-012 - Tambah pelanggan via Tambah Cepat dengan field mandatory valid","chromium","2026-09-14","broken","2026-09-14","pos Customer","","",""
"","24476","TC-POS-008 - Cari pelanggan dengan keyword minimal 4 karakter","firefox","2026-09-14","failed","2026-09-14","pos Customer","","",""
"","31703","TC-POS-006 - Default customer adalah Regular","firefox","2026-09-14","broken","2026-09-14","pos Customer","","",""
"","13310","TC-LGN-001 - Login berhasil sebagai testqa2","chromium","2026-09-14","passed","2026-09-14","Login gpos","","",""
"","24168","TC-POS-013 - Klik icon X untuk membatalkan form tambah pelanggan","firefox","2026-09-14","failed","2026-09-14","pos Customer","","",""
"","31817","TC-POS-016 - Tambah dokter via form registrasi","firefox","2026-09-14","broken","2026-09-14","pos Doctor","","",""
"","22135","end to end","chromium","2026-09-14","failed","2026-09-14","e2e","","",""
"","31705","TC-POS-009 - Pilih customer dari popup list pelanggan","firefox","2026-09-14","broken","2026-09-14","pos Customer","","",""
"","24551","TC-POS-017 - Klik Batal pada form tambah dokter","firefox","2026-09-14","failed","2026-09-14","pos Doctor","","",""
"","30568","TC-POS-007 - Klik icon search customer tanpa keyword","chromium","2026-09-14","broken","2026-09-14","pos Customer","","",""
"","23861","TC-POS-009 - Pilih customer dari popup list pelanggan","chromium","2026-09-14","failed","2026-09-14","pos Customer","","",""
