"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","21950","TC-POS-007 - Klik icon search customer tanpa keyword","firefox","2026-08-19","passed","2026-08-19","pos Customer","","",""
"","14994","TC-LGN-001 - Login berhasil sebagai testqa2","chromium","2026-08-19","passed","2026-08-19","Login gpos","","",""
"","24246","TC-POS-013 - Klik icon X untuk membatalkan form tambah pelanggan","firefox","2026-08-19","failed","2026-08-19","pos Customer","","",""
"","24945","TC-POS-012 - Tambah pelanggan via Tambah Cepat dengan field mandatory valid","firefox","2026-08-19","failed","2026-08-19","pos Customer","","",""
"","30536","TC-POS-016 - Tambah dokter via form registrasi","chromium","2026-08-19","broken","2026-08-19","pos Doctor","","",""
"","31704","TC-POS-005 - Edit Qty item yang sudah masuk list penjualan","firefox","2026-08-19","broken","2026-08-19","product edit","","",""
"","23689","TC-POS-017 - Klik Batal pada form tambah dokter","firefox","2026-08-19","failed","2026-08-19","pos Doctor","","",""
"","22670","TC-POS-006 - Default customer adalah Regular","chromium","2026-08-19","failed","2026-08-19","pos Customer","","",""
"","22819","TC-POS-008 - Cari pelanggan dengan keyword minimal 4 karakter","firefox","2026-08-19","failed","2026-08-19","pos Customer","","",""
"","24976","TC-POS-018 - Pilih doctor dari popup list pelanggan","firefox","2026-08-19","failed","2026-08-19","pos Doctor","","",""
"","14747","TC-LGN-001 - Login berhasil sebagai testqa2","firefox","2026-08-19","passed","2026-08-19","Login gpos","","",""
"","24898","TC-POS-015 - Cari doctor dengan keyword minimal 4 karakter","firefox","2026-08-19","failed","2026-08-19","pos Doctor","","",""
"","30649","TC-POS-002 - Search produk dengan keyword minimal 4 karakter","chromium","2026-08-19","broken","2026-08-19","product search","","",""
"","30527","TC-POS-010 - Klik icon + pada field customer","chromium","2026-08-19","broken","2026-08-19","pos Customer","","",""
"","23799","TC-POS-014 - Default dokter adalah Internal","chromium","2026-08-19","failed","2026-08-19","pos Doctor","","",""
"","21451","TC-POS-018 - Pilih doctor dari popup list pelanggan","chromium","2026-08-19","failed","2026-08-19","pos Doctor","","",""
"","30654","TC-POS-005 - Edit Qty item yang sudah masuk list penjualan","chromium","2026-08-19","broken","2026-08-19","product edit","","",""
"","24033","TC-POS-001 - Search produk dengan keyword kurang dari 4 karakter","firefox","2026-08-19","failed","2026-08-19","product search","","",""
"","9071","TC-LGN-002 - Login tidak input password","firefox","2026-08-19","passed","2026-08-19","Login gpos","","",""
"","22678","TC-POS-008 - Cari pelanggan dengan keyword minimal 4 karakter","chromium","2026-08-19","failed","2026-08-19","pos Customer","","",""
"","30690","TC-POS-012 - Tambah pelanggan via Tambah Cepat dengan field mandatory valid","chromium","2026-08-19","broken","2026-08-19","pos Customer","","",""
"","22561","TC-POS-011 - Validasi field mandatory pada form tambah pelanggan","chromium","2026-08-19","failed","2026-08-19","pos Customer","","",""
"","22774","TC-POS-014 - Default dokter adalah Internal","firefox","2026-08-19","failed","2026-08-19","pos Doctor","","",""
"","22885","TC-POS-015 - Cari doctor dengan keyword minimal 4 karakter","chromium","2026-08-19","failed","2026-08-19","pos Doctor","","",""
"","23426","TC-POS-010 - Klik icon + pada field customer","firefox","2026-08-19","failed","2026-08-19","pos Customer","","",""
"","8997","TC-LGN-002 - Login tidak input password","chromium","2026-08-19","passed","2026-08-19","Login gpos","","",""
"","32761","end to end","chromium","2026-08-19","broken","2026-08-19","e2e","","",""
"","30596","TC-POS-007 - Klik icon search customer tanpa keyword","chromium","2026-08-19","broken","2026-08-19","pos Customer","","",""
"","30659","TC-POS-017 - Klik Batal pada form tambah dokter","chromium","2026-08-19","broken","2026-08-19","pos Doctor","","",""
"","21894","TC-POS-003 - Tambah product dari hasil pencarian manual","firefox","2026-08-19","failed","2026-08-19","product add","","",""
"","24149","end to end","firefox","2026-08-19","failed","2026-08-19","e2e","","",""
"","21472","TC-POS-001 - Search produk dengan keyword kurang dari 4 karakter","chromium","2026-08-19","failed","2026-08-19","product search","","",""
"","26416","TC-POS-002 - Search produk dengan keyword minimal 4 karakter","firefox","2026-08-19","passed","2026-08-19","product search","","",""
"","25050","TC-POS-011 - Validasi field mandatory pada form tambah pelanggan","firefox","2026-08-19","failed","2026-08-19","pos Customer","","",""
"","24066","TC-POS-006 - Default customer adalah Regular","firefox","2026-08-19","failed","2026-08-19","pos Customer","","",""
"","24080","TC-POS-009 - Pilih customer dari popup list pelanggan","firefox","2026-08-19","failed","2026-08-19","pos Customer","","",""
"","22915","TC-POS-009 - Pilih customer dari popup list pelanggan","chromium","2026-08-19","failed","2026-08-19","pos Customer","","",""
"","30726","TC-POS-013 - Klik icon X untuk membatalkan form tambah pelanggan","chromium","2026-08-19","broken","2026-08-19","pos Customer","","",""
"","30583","TC-POS-003 - Tambah product dari hasil pencarian manual","chromium","2026-08-19","broken","2026-08-19","product add","","",""
"","24424","TC-POS-016 - Tambah dokter via form registrasi","firefox","2026-08-19","failed","2026-08-19","pos Doctor","","",""
