"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24721","TC-POS-012 - Tambah pelanggan via Tambah Cepat dengan field mandatory valid","firefox","2026-08-22","failed","2026-08-22","pos Customer","","",""
"","21621","TC-POS-007 - Klik icon search customer tanpa keyword","chromium","2026-08-22","failed","2026-08-22","pos Customer","","",""
"","21705","end to end","chromium","2026-08-22","failed","2026-08-22","e2e","","",""
"","23800","TC-POS-012 - Tambah pelanggan via Tambah Cepat dengan field mandatory valid","chromium","2026-08-22","failed","2026-08-22","pos Customer","","",""
"","23820","TC-POS-007 - Klik icon search customer tanpa keyword","firefox","2026-08-22","failed","2026-08-22","pos Customer","","",""
"","22994","TC-POS-002 - Search produk dengan keyword minimal 4 karakter","firefox","2026-08-22","failed","2026-08-22","product search","","",""
"","8957","TC-LGN-002 - Login tidak input password","firefox","2026-08-22","passed","2026-08-22","Login gpos","","",""
"","8633","TC-LGN-002 - Login tidak input password","chromium","2026-08-22","passed","2026-08-22","Login gpos","","",""
"","17750","TC-LGN-001 - Login berhasil sebagai testqa2","firefox","2026-08-22","passed","2026-08-22","Login gpos","","",""
"","24187","TC-POS-003 - Tambah product dari hasil pencarian manual","firefox","2026-08-22","passed","2026-08-22","product add","","",""
"","23318","TC-POS-009 - Pilih customer dari popup list pelanggan","firefox","2026-08-22","failed","2026-08-22","pos Customer","","",""
"","30378","TC-POS-001 - Search produk dengan keyword kurang dari 4 karakter","chromium","2026-08-22","broken","2026-08-22","product search","","",""
"","23346","end to end","firefox","2026-08-22","failed","2026-08-22","e2e","","",""
"","31443","TC-POS-011 - Validasi field mandatory pada form tambah pelanggan","firefox","2026-08-22","broken","2026-08-22","pos Customer","","",""
"","31491","TC-POS-006 - Default customer adalah Regular","firefox","2026-08-22","broken","2026-08-22","pos Customer","","",""
"","30392","TC-POS-015 - Cari doctor dengan keyword minimal 4 karakter","chromium","2026-08-22","broken","2026-08-22","pos Doctor","","",""
"","23356","TC-POS-013 - Klik icon X untuk membatalkan form tambah pelanggan","firefox","2026-08-22","failed","2026-08-22","pos Customer","","",""
"","22644","TC-POS-018 - Pilih doctor dari popup list pelanggan","firefox","2026-08-22","failed","2026-08-22","pos Doctor","","",""
"","20885","TC-POS-006 - Default customer adalah Regular","chromium","2026-08-22","failed","2026-08-22","pos Customer","","",""
"","30538","TC-POS-002 - Search produk dengan keyword minimal 4 karakter","chromium","2026-08-22","broken","2026-08-22","product search","","",""
"","12673","TC-LGN-001 - Login berhasil sebagai testqa2","chromium","2026-08-22","passed","2026-08-22","Login gpos","","",""
"","23608","TC-POS-014 - Default dokter adalah Internal","chromium","2026-08-22","failed","2026-08-22","pos Doctor","","",""
"","30583","TC-POS-008 - Cari pelanggan dengan keyword minimal 4 karakter","chromium","2026-08-22","broken","2026-08-22","pos Customer","","",""
"","21851","TC-POS-014 - Default dokter adalah Internal","firefox","2026-08-22","failed","2026-08-22","pos Doctor","","",""
"","24284","TC-POS-011 - Validasi field mandatory pada form tambah pelanggan","chromium","2026-08-22","failed","2026-08-22","pos Customer","","",""
"","30480","TC-POS-010 - Klik icon + pada field customer","chromium","2026-08-22","broken","2026-08-22","pos Customer","","",""
"","24142","TC-POS-005 - Edit Qty item yang sudah masuk list penjualan","chromium","2026-08-22","failed","2026-08-22","product edit","","",""
"","26584","TC-POS-016 - Tambah dokter via form registrasi","chromium","2026-08-22","passed","2026-08-22","pos Doctor","","",""
"","23692","TC-POS-001 - Search produk dengan keyword kurang dari 4 karakter","firefox","2026-08-22","failed","2026-08-22","product search","","",""
"","31278","TC-POS-016 - Tambah dokter via form registrasi","firefox","2026-08-22","broken","2026-08-22","pos Doctor","","",""
"","23507","TC-POS-010 - Klik icon + pada field customer","firefox","2026-08-22","failed","2026-08-22","pos Customer","","",""
"","23555","TC-POS-008 - Cari pelanggan dengan keyword minimal 4 karakter","firefox","2026-08-22","failed","2026-08-22","pos Customer","","",""
"","24494","TC-POS-018 - Pilih doctor dari popup list pelanggan","chromium","2026-08-22","failed","2026-08-22","pos Doctor","","",""
"","30434","TC-POS-009 - Pilih customer dari popup list pelanggan","chromium","2026-08-22","broken","2026-08-22","pos Customer","","",""
"","23418","TC-POS-015 - Cari doctor dengan keyword minimal 4 karakter","firefox","2026-08-22","failed","2026-08-22","pos Doctor","","",""
"","20960","TC-POS-017 - Klik Batal pada form tambah dokter","chromium","2026-08-22","failed","2026-08-22","pos Doctor","","",""
"","22123","TC-POS-005 - Edit Qty item yang sudah masuk list penjualan","firefox","2026-08-22","failed","2026-08-22","product edit","","",""
"","28946","TC-POS-017 - Klik Batal pada form tambah dokter","firefox","2026-08-22","passed","2026-08-22","pos Doctor","","",""
"","30489","TC-POS-013 - Klik icon X untuk membatalkan form tambah pelanggan","chromium","2026-08-22","broken","2026-08-22","pos Customer","","",""
"","21387","TC-POS-003 - Tambah product dari hasil pencarian manual","chromium","2026-08-22","failed","2026-08-22","product add","","",""
