"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31647","TC-POS-009 - Pilih customer dari popup list pelanggan","firefox","2026-09-20","broken","2026-09-20","pos Customer","","",""
"","31669","TC-POS-003 - Tambah product dari hasil pencarian manual","firefox","2026-09-20","broken","2026-09-20","product add","","",""
"","19592","TC-POS-016 - Tambah dokter via form registrasi","chromium","2026-09-20","failed","2026-09-20","pos Doctor","","",""
"","18756","TC-POS-005 - Edit Qty item yang sudah masuk list penjualan","chromium","2026-09-20","failed","2026-09-20","product edit","","",""
"","17625","TC-POS-002 - Search produk dengan keyword minimal 4 karakter","chromium","2026-09-20","failed","2026-09-20","product search","","",""
"","21721","TC-POS-018 - Pilih doctor dari popup list pelanggan","chromium","2026-09-20","passed","2026-09-20","pos Doctor","","",""
"","24221","TC-POS-014 - Default dokter adalah Internal","firefox","2026-09-20","failed","2026-09-20","pos Doctor","","",""
"","31669","TC-POS-008 - Cari pelanggan dengan keyword minimal 4 karakter","firefox","2026-09-20","broken","2026-09-20","pos Customer","","",""
"","18635","TC-POS-015 - Cari doctor dengan keyword minimal 4 karakter","chromium","2026-09-20","failed","2026-09-20","pos Doctor","","",""
"","30633","TC-POS-011 - Validasi field mandatory pada form tambah pelanggan","chromium","2026-09-20","broken","2026-09-20","pos Customer","","",""
"","28141","TC-POS-006 - Default customer adalah Regular","firefox","2026-09-20","failed","2026-09-20","pos Customer","","",""
"","31636","TC-POS-010 - Klik icon + pada field customer","firefox","2026-09-20","broken","2026-09-20","pos Customer","","",""
"","18391","TC-POS-003 - Tambah product dari hasil pencarian manual","chromium","2026-09-20","failed","2026-09-20","product add","","",""
"","30614","TC-POS-014 - Default dokter adalah Internal","chromium","2026-09-20","broken","2026-09-20","pos Doctor","","",""
"","31708","TC-POS-007 - Klik icon search customer tanpa keyword","firefox","2026-09-20","broken","2026-09-20","pos Customer","","",""
"","21937","TC-POS-018 - Pilih doctor dari popup list pelanggan","firefox","2026-09-20","failed","2026-09-20","pos Doctor","","",""
"","21745","TC-POS-001 - Search produk dengan keyword kurang dari 4 karakter","firefox","2026-09-20","passed","2026-09-20","product search","","",""
"","31026","TC-POS-002 - Search produk dengan keyword minimal 4 karakter","firefox","2026-09-20","broken","2026-09-20","product search","","",""
"","7475","TC-LGN-002 - Login tidak input password","firefox","2026-09-20","passed","2026-09-20","Login gpos","","",""
"","19665","end to end","chromium","2026-09-20","failed","2026-09-20","e2e","","",""
"","21565","TC-POS-012 - Tambah pelanggan via Tambah Cepat dengan field mandatory valid","firefox","2026-09-20","failed","2026-09-20","pos Customer","","",""
"","30705","TC-POS-008 - Cari pelanggan dengan keyword minimal 4 karakter","chromium","2026-09-20","broken","2026-09-20","pos Customer","","",""
"","31832","end to end","firefox","2026-09-20","broken","2026-09-20","e2e","","",""
"","30596","TC-POS-009 - Pilih customer dari popup list pelanggan","chromium","2026-09-20","broken","2026-09-20","pos Customer","","",""
"","7197","TC-LGN-002 - Login tidak input password","chromium","2026-09-20","passed","2026-09-20","Login gpos","","",""
"","30522","TC-POS-017 - Klik Batal pada form tambah dokter","chromium","2026-09-20","broken","2026-09-20","pos Doctor","","",""
"","31684","TC-POS-015 - Cari doctor dengan keyword minimal 4 karakter","firefox","2026-09-20","broken","2026-09-20","pos Doctor","","",""
"","22128","TC-POS-017 - Klik Batal pada form tambah dokter","firefox","2026-09-20","failed","2026-09-20","pos Doctor","","",""
"","27962","TC-POS-005 - Edit Qty item yang sudah masuk list penjualan","firefox","2026-09-20","passed","2026-09-20","product edit","","",""
"","18679","TC-POS-001 - Search produk dengan keyword kurang dari 4 karakter","chromium","2026-09-20","failed","2026-09-20","product search","","",""
"","11443","TC-LGN-001 - Login berhasil sebagai testqa2","chromium","2026-09-20","passed","2026-09-20","Login gpos","","",""
"","14038","TC-LGN-001 - Login berhasil sebagai testqa2","firefox","2026-09-20","passed","2026-09-20","Login gpos","","",""
"","31692","TC-POS-016 - Tambah dokter via form registrasi","firefox","2026-09-20","broken","2026-09-20","pos Doctor","","",""
"","22858","TC-POS-013 - Klik icon X untuk membatalkan form tambah pelanggan","firefox","2026-09-20","passed","2026-09-20","pos Customer","","",""
"","30491","TC-POS-007 - Klik icon search customer tanpa keyword","chromium","2026-09-20","broken","2026-09-20","pos Customer","","",""
"","30639","TC-POS-010 - Klik icon + pada field customer","chromium","2026-09-20","broken","2026-09-20","pos Customer","","",""
"","30630","TC-POS-013 - Klik icon X untuk membatalkan form tambah pelanggan","chromium","2026-09-20","broken","2026-09-20","pos Customer","","",""
"","18686","TC-POS-006 - Default customer adalah Regular","chromium","2026-09-20","failed","2026-09-20","pos Customer","","",""
"","30550","TC-POS-012 - Tambah pelanggan via Tambah Cepat dengan field mandatory valid","chromium","2026-09-20","broken","2026-09-20","pos Customer","","",""
"","21451","TC-POS-011 - Validasi field mandatory pada form tambah pelanggan","firefox","2026-09-20","failed","2026-09-20","pos Customer","","",""
