"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","24044","TC-POS-013 - Klik icon X untuk membatalkan form tambah pelanggan","firefox","2026-07-31","failed","2026-07-31","pos Customer","","",""
"","9222","TC-LGN-002 - Login tidak input password","firefox","2026-07-31","passed","2026-07-31","Login gpos","","",""
"","24721","TC-POS-015 - Cari doctor dengan keyword minimal 4 karakter","firefox","2026-07-31","failed","2026-07-31","pos Doctor","","",""
"","31854","TC-POS-009 - Pilih customer dari popup list pelanggan","firefox","2026-07-31","broken","2026-07-31","pos Customer","","",""
"","21874","TC-POS-016 - Tambah dokter via form registrasi","chromium","2026-07-31","failed","2026-07-31","pos Doctor","","",""
"","30604","TC-POS-005 - Edit Qty item yang sudah masuk list penjualan","chromium","2026-07-31","broken","2026-07-31","product edit","","",""
"","30770","TC-POS-013 - Klik icon X untuk membatalkan form tambah pelanggan","chromium","2026-07-31","broken","2026-07-31","pos Customer","","",""
"","30604","TC-POS-008 - Cari pelanggan dengan keyword minimal 4 karakter","chromium","2026-07-31","broken","2026-07-31","pos Customer","","",""
"","24543","TC-POS-011 - Validasi field mandatory pada form tambah pelanggan","firefox","2026-07-31","failed","2026-07-31","pos Customer","","",""
"","24145","TC-POS-016 - Tambah dokter via form registrasi","firefox","2026-07-31","failed","2026-07-31","pos Doctor","","",""
"","21446","TC-POS-003 - Tambah product dari hasil pencarian manual","chromium","2026-07-31","failed","2026-07-31","product add","","",""
"","23502","TC-POS-012 - Tambah pelanggan via Tambah Cepat dengan field mandatory valid","firefox","2026-07-31","failed","2026-07-31","pos Customer","","",""
"","30752","TC-POS-001 - Search produk dengan keyword kurang dari 4 karakter","chromium","2026-07-31","broken","2026-07-31","product search","","",""
"","24969","TC-POS-006 - Default customer adalah Regular","firefox","2026-07-31","failed","2026-07-31","pos Customer","","",""
"","18394","TC-LGN-001 - Login berhasil sebagai testqa2","firefox","2026-07-31","passed","2026-07-31","Login gpos","","",""
"","24229","TC-POS-008 - Cari pelanggan dengan keyword minimal 4 karakter","firefox","2026-07-31","failed","2026-07-31","pos Customer","","",""
"","21492","TC-POS-007 - Klik icon search customer tanpa keyword","chromium","2026-07-31","failed","2026-07-31","pos Customer","","",""
"","31137","TC-POS-014 - Default dokter adalah Internal","firefox","2026-07-31","broken","2026-07-31","pos Doctor","","",""
"","24255","TC-POS-007 - Klik icon search customer tanpa keyword","firefox","2026-07-31","failed","2026-07-31","pos Customer","","",""
"","30624","TC-POS-014 - Default dokter adalah Internal","chromium","2026-07-31","broken","2026-07-31","pos Doctor","","",""
"","23626","TC-POS-001 - Search produk dengan keyword kurang dari 4 karakter","firefox","2026-07-31","failed","2026-07-31","product search","","",""
"","23568","TC-POS-006 - Default customer adalah Regular","chromium","2026-07-31","failed","2026-07-31","pos Customer","","",""
"","24532","TC-POS-018 - Pilih doctor dari popup list pelanggan","chromium","2026-07-31","failed","2026-07-31","pos Doctor","","",""
"","30562","TC-POS-009 - Pilih customer dari popup list pelanggan","chromium","2026-07-31","broken","2026-07-31","pos Customer","","",""
"","22660","TC-POS-012 - Tambah pelanggan via Tambah Cepat dengan field mandatory valid","chromium","2026-07-31","failed","2026-07-31","pos Customer","","",""
"","14013","TC-LGN-001 - Login berhasil sebagai testqa2","chromium","2026-07-31","passed","2026-07-31","Login gpos","","",""
"","31388","end to end","chromium","2026-07-31","broken","2026-07-31","e2e","","",""
"","30598","TC-POS-011 - Validasi field mandatory pada form tambah pelanggan","chromium","2026-07-31","broken","2026-07-31","pos Customer","","",""
"","21601","TC-POS-002 - Search produk dengan keyword minimal 4 karakter","chromium","2026-07-31","failed","2026-07-31","product search","","",""
"","20616","TC-POS-010 - Klik icon + pada field customer","chromium","2026-07-31","failed","2026-07-31","pos Customer","","",""
"","24508","TC-POS-018 - Pilih doctor dari popup list pelanggan","firefox","2026-07-31","failed","2026-07-31","pos Doctor","","",""
"","25243","TC-POS-003 - Tambah product dari hasil pencarian manual","firefox","2026-07-31","failed","2026-07-31","product add","","",""
"","8889","TC-LGN-002 - Login tidak input password","chromium","2026-07-31","passed","2026-07-31","Login gpos","","",""
"","24250","TC-POS-017 - Klik Batal pada form tambah dokter","firefox","2026-07-31","failed","2026-07-31","pos Doctor","","",""
"","23115","TC-POS-017 - Klik Batal pada form tambah dokter","chromium","2026-07-31","failed","2026-07-31","pos Doctor","","",""
"","24723","end to end","firefox","2026-07-31","failed","2026-07-31","e2e","","",""
"","24187","TC-POS-005 - Edit Qty item yang sudah masuk list penjualan","firefox","2026-07-31","failed","2026-07-31","product edit","","",""
"","21364","TC-POS-015 - Cari doctor dengan keyword minimal 4 karakter","chromium","2026-07-31","failed","2026-07-31","pos Doctor","","",""
"","23782","TC-POS-002 - Search produk dengan keyword minimal 4 karakter","firefox","2026-07-31","failed","2026-07-31","product search","","",""
"","24375","TC-POS-010 - Klik icon + pada field customer","firefox","2026-07-31","failed","2026-07-31","pos Customer","","",""
