"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","19755","TC-POS-018 - Pilih doctor dari popup list pelanggan","firefox","2026-07-28","failed","2026-07-28","pos Doctor","","",""
"","24254","TC-POS-009 - Pilih customer dari popup list pelanggan","firefox","2026-07-28","failed","2026-07-28","pos Customer","","",""
"","25716","TC-POS-011 - Validasi field mandatory pada form tambah pelanggan","firefox","2026-07-28","failed","2026-07-28","pos Customer","","",""
"","22508","TC-POS-013 - Klik icon X untuk membatalkan form tambah pelanggan","firefox","2026-07-28","failed","2026-07-28","pos Customer","","",""
"","23188","TC-POS-016 - Tambah dokter via form registrasi","firefox","2026-07-28","failed","2026-07-28","pos Doctor","","",""
"","23692","TC-POS-005 - Edit Qty item yang sudah masuk list penjualan","firefox","2026-07-28","failed","2026-07-28","product edit","","",""
"","24651","TC-POS-010 - Klik icon + pada field customer","firefox","2026-07-28","passed","2026-07-28","pos Customer","","",""
"","24823","TC-POS-014 - Default dokter adalah Internal","firefox","2026-07-28","failed","2026-07-28","pos Doctor","","",""
"","22341","end to end","firefox","2026-07-28","failed","2026-07-28","e2e","","",""
"","20469","TC-POS-018 - Pilih doctor dari popup list pelanggan","chromium","2026-07-28","failed","2026-07-28","pos Doctor","","",""
"","20457","TC-POS-008 - Cari pelanggan dengan keyword minimal 4 karakter","chromium","2026-07-28","failed","2026-07-28","pos Customer","","",""
"","21595","TC-POS-011 - Validasi field mandatory pada form tambah pelanggan","chromium","2026-07-28","failed","2026-07-28","pos Customer","","",""
"","21044","TC-POS-017 - Klik Batal pada form tambah dokter","chromium","2026-07-28","failed","2026-07-28","pos Doctor","","",""
"","26756","TC-POS-006 - Default customer adalah Regular","chromium","2026-07-28","failed","2026-07-28","pos Customer","","",""
"","30460","end to end","chromium","2026-07-28","broken","2026-07-28","e2e","","",""
"","20495","TC-POS-007 - Klik icon search customer tanpa keyword","chromium","2026-07-28","failed","2026-07-28","pos Customer","","",""
"","20343","TC-POS-016 - Tambah dokter via form registrasi","chromium","2026-07-28","failed","2026-07-28","pos Doctor","","",""
"","31648","TC-POS-007 - Klik icon search customer tanpa keyword","firefox","2026-07-28","broken","2026-07-28","pos Customer","","",""
"","9704","TC-LGN-002 - Login tidak input password","firefox","2026-07-28","passed","2026-07-28","Login gpos","","",""
"","22432","TC-POS-008 - Cari pelanggan dengan keyword minimal 4 karakter","firefox","2026-07-28","failed","2026-07-28","pos Customer","","",""
"","22974","TC-POS-015 - Cari doctor dengan keyword minimal 4 karakter","firefox","2026-07-28","failed","2026-07-28","pos Doctor","","",""
"","10775","TC-LGN-002 - Login tidak input password","chromium","2026-07-28","passed","2026-07-28","Login gpos","","",""
"","22544","TC-POS-002 - Search produk dengan keyword minimal 4 karakter","firefox","2026-07-28","failed","2026-07-28","product search","","",""
"","31622","TC-POS-012 - Tambah pelanggan via Tambah Cepat dengan field mandatory valid","firefox","2026-07-28","broken","2026-07-28","pos Customer","","",""
"","12963","TC-LGN-001 - Login berhasil sebagai testqa2","firefox","2026-07-28","passed","2026-07-28","Login gpos","","",""
"","20261","TC-POS-012 - Tambah pelanggan via Tambah Cepat dengan field mandatory valid","chromium","2026-07-28","failed","2026-07-28","pos Customer","","",""
"","21105","TC-POS-006 - Default customer adalah Regular","firefox","2026-07-28","failed","2026-07-28","pos Customer","","",""
"","21893","TC-POS-015 - Cari doctor dengan keyword minimal 4 karakter","chromium","2026-07-28","failed","2026-07-28","pos Doctor","","",""
"","30554","TC-POS-003 - Tambah product dari hasil pencarian manual","chromium","2026-07-28","broken","2026-07-28","product add","","",""
"","22399","TC-POS-003 - Tambah product dari hasil pencarian manual","firefox","2026-07-28","failed","2026-07-28","product add","","",""
"","22660","TC-POS-001 - Search produk dengan keyword kurang dari 4 karakter","firefox","2026-07-28","failed","2026-07-28","product search","","",""
"","23099","TC-POS-005 - Edit Qty item yang sudah masuk list penjualan","chromium","2026-07-28","failed","2026-07-28","product edit","","",""
"","21815","TC-POS-002 - Search produk dengan keyword minimal 4 karakter","chromium","2026-07-28","failed","2026-07-28","product search","","",""
"","30476","TC-POS-001 - Search produk dengan keyword kurang dari 4 karakter","chromium","2026-07-28","broken","2026-07-28","product search","","",""
"","20270","TC-POS-014 - Default dokter adalah Internal","chromium","2026-07-28","failed","2026-07-28","pos Doctor","","",""
"","20480","TC-POS-009 - Pilih customer dari popup list pelanggan","chromium","2026-07-28","failed","2026-07-28","pos Customer","","",""
"","21612","TC-POS-010 - Klik icon + pada field customer","chromium","2026-07-28","failed","2026-07-28","pos Customer","","",""
"","26590","TC-POS-017 - Klik Batal pada form tambah dokter","firefox","2026-07-28","passed","2026-07-28","pos Doctor","","",""
"","9403","TC-LGN-001 - Login berhasil sebagai testqa2","chromium","2026-07-28","passed","2026-07-28","Login gpos","","",""
"","21370","TC-POS-013 - Klik icon X untuk membatalkan form tambah pelanggan","chromium","2026-07-28","failed","2026-07-28","pos Customer","","",""
