"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","22025","TC-POS-007 - Klik icon search customer tanpa keyword","chromium","2026-09-23","failed","2026-09-23","pos Customer","","",""
"","21415","TC-POS-011 - Validasi field mandatory pada form tambah pelanggan","chromium","2026-09-23","failed","2026-09-23","pos Customer","","",""
"","27607","TC-POS-015 - Cari doctor dengan keyword minimal 4 karakter","firefox","2026-09-23","passed","2026-09-23","pos Doctor","","",""
"","21679","TC-POS-013 - Klik icon X untuk membatalkan form tambah pelanggan","chromium","2026-09-23","failed","2026-09-23","pos Customer","","",""
"","21499","TC-POS-009 - Pilih customer dari popup list pelanggan","chromium","2026-09-23","failed","2026-09-23","pos Customer","","",""
"","25807","TC-POS-017 - Klik Batal pada form tambah dokter","chromium","2026-09-23","passed","2026-09-23","pos Doctor","","",""
"","15732","TC-LGN-001 - Login berhasil sebagai testqa2","firefox","2026-09-23","passed","2026-09-23","Login gpos","","",""
"","23507","TC-POS-002 - Search produk dengan keyword minimal 4 karakter","firefox","2026-09-23","failed","2026-09-23","product search","","",""
"","24486","end to end","firefox","2026-09-23","failed","2026-09-23","e2e","","",""
"","24723","TC-POS-009 - Pilih customer dari popup list pelanggan","firefox","2026-09-23","failed","2026-09-23","pos Customer","","",""
"","21413","TC-POS-008 - Cari pelanggan dengan keyword minimal 4 karakter","chromium","2026-09-23","failed","2026-09-23","pos Customer","","",""
"","21532","TC-POS-018 - Pilih doctor dari popup list pelanggan","chromium","2026-09-23","failed","2026-09-23","pos Doctor","","",""
"","8489","TC-LGN-002 - Login tidak input password","firefox","2026-09-23","passed","2026-09-23","Login gpos","","",""
"","21491","TC-POS-014 - Default dokter adalah Internal","chromium","2026-09-23","failed","2026-09-23","pos Doctor","","",""
"","25340","TC-POS-008 - Cari pelanggan dengan keyword minimal 4 karakter","firefox","2026-09-23","failed","2026-09-23","pos Customer","","",""
"","24922","TC-POS-007 - Klik icon search customer tanpa keyword","firefox","2026-09-23","failed","2026-09-23","pos Customer","","",""
"","22791","TC-POS-014 - Default dokter adalah Internal","firefox","2026-09-23","failed","2026-09-23","pos Doctor","","",""
"","21097","TC-POS-010 - Klik icon + pada field customer","chromium","2026-09-23","failed","2026-09-23","pos Customer","","",""
"","21426","TC-POS-005 - Edit Qty item yang sudah masuk list penjualan","chromium","2026-09-23","failed","2026-09-23","product edit","","",""
"","28539","TC-POS-013 - Klik icon X untuk membatalkan form tambah pelanggan","firefox","2026-09-23","passed","2026-09-23","pos Customer","","",""
"","24327","TC-POS-003 - Tambah product dari hasil pencarian manual","firefox","2026-09-23","failed","2026-09-23","product add","","",""
"","21362","TC-POS-002 - Search produk dengan keyword minimal 4 karakter","chromium","2026-09-23","failed","2026-09-23","product search","","",""
"","31275","TC-POS-016 - Tambah dokter via form registrasi","firefox","2026-09-23","broken","2026-09-23","pos Doctor","","",""
"","24281","TC-POS-006 - Default customer adalah Regular","firefox","2026-09-23","failed","2026-09-23","pos Customer","","",""
"","30573","TC-POS-012 - Tambah pelanggan via Tambah Cepat dengan field mandatory valid","chromium","2026-09-23","broken","2026-09-23","pos Customer","","",""
"","31679","TC-POS-017 - Klik Batal pada form tambah dokter","firefox","2026-09-23","broken","2026-09-23","pos Doctor","","",""
"","12954","TC-LGN-001 - Login berhasil sebagai testqa2","chromium","2026-09-23","passed","2026-09-23","Login gpos","","",""
"","25151","TC-POS-016 - Tambah dokter via form registrasi","chromium","2026-09-23","passed","2026-09-23","pos Doctor","","",""
"","31108","TC-POS-001 - Search produk dengan keyword kurang dari 4 karakter","firefox","2026-09-23","broken","2026-09-23","product search","","",""
"","30609","TC-POS-015 - Cari doctor dengan keyword minimal 4 karakter","chromium","2026-09-23","broken","2026-09-23","pos Doctor","","",""
"","21742","TC-POS-003 - Tambah product dari hasil pencarian manual","chromium","2026-09-23","failed","2026-09-23","product add","","",""
"","22252","TC-POS-010 - Klik icon + pada field customer","firefox","2026-09-23","failed","2026-09-23","pos Customer","","",""
"","24510","TC-POS-018 - Pilih doctor dari popup list pelanggan","firefox","2026-09-23","failed","2026-09-23","pos Doctor","","",""
"","9143","TC-LGN-002 - Login tidak input password","chromium","2026-09-23","passed","2026-09-23","Login gpos","","",""
"","21306","TC-POS-001 - Search produk dengan keyword kurang dari 4 karakter","chromium","2026-09-23","failed","2026-09-23","product search","","",""
"","24081","TC-POS-012 - Tambah pelanggan via Tambah Cepat dengan field mandatory valid","firefox","2026-09-23","failed","2026-09-23","pos Customer","","",""
"","29355","TC-POS-005 - Edit Qty item yang sudah masuk list penjualan","firefox","2026-09-23","passed","2026-09-23","product edit","","",""
"","21404","end to end","chromium","2026-09-23","failed","2026-09-23","e2e","","",""
"","24369","TC-POS-011 - Validasi field mandatory pada form tambah pelanggan","firefox","2026-09-23","failed","2026-09-23","pos Customer","","",""
"","30628","TC-POS-006 - Default customer adalah Regular","chromium","2026-09-23","broken","2026-09-23","pos Customer","","",""
