"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","25433","TC-POS-014 - Default dokter adalah Internal","firefox","2026-06-22","passed","2026-06-22","pos Doctor","","",""
"","25669","TC-POS-005 - Edit Qty item yang sudah masuk list penjualan","chromium","2026-06-22","failed","2026-06-22","product edit","","",""
"","26312","TC-POS-007 - Klik icon search customer tanpa keyword","chromium","2026-06-22","passed","2026-06-22","pos Customer","","",""
"","31591","TC-POS-006 - Default customer adalah Regular","firefox","2026-06-22","broken","2026-06-22","pos Customer","","",""
"","25583","TC-POS-011 - Validasi field mandatory pada form tambah pelanggan","chromium","2026-06-22","failed","2026-06-22","pos Customer","","",""
"","26672","TC-POS-018 - Pilih doctor dari popup list pelanggan","firefox","2026-06-22","passed","2026-06-22","pos Doctor","","",""
"","7838","TC-LGN-002 - Login tidak input password","firefox","2026-06-22","passed","2026-06-22","Login gpos","","",""
"","31179","TC-POS-015 - Cari doctor dengan keyword minimal 4 karakter","firefox","2026-06-22","broken","2026-06-22","pos Doctor","","",""
"","30591","TC-POS-016 - Tambah dokter via form registrasi","chromium","2026-06-22","broken","2026-06-22","pos Doctor","","",""
"","31560","TC-POS-003 - Tambah product dari hasil pencarian manual","firefox","2026-06-22","broken","2026-06-22","product add","","",""
"","25652","TC-POS-012 - Tambah pelanggan via Tambah Cepat dengan field mandatory valid","chromium","2026-06-22","failed","2026-06-22","pos Customer","","",""
"","26463","TC-POS-010 - Klik icon + pada field customer","firefox","2026-06-22","passed","2026-06-22","pos Customer","","",""
"","29708","TC-POS-016 - Tambah dokter via form registrasi","firefox","2026-06-22","passed","2026-06-22","pos Doctor","","",""
"","24408","TC-POS-001 - Search produk dengan keyword kurang dari 4 karakter","firefox","2026-06-22","passed","2026-06-22","product search","","",""
"","25262","TC-POS-018 - Pilih doctor dari popup list pelanggan","chromium","2026-06-22","passed","2026-06-22","pos Doctor","","",""
"","26620","TC-POS-003 - Tambah product dari hasil pencarian manual","chromium","2026-06-22","passed","2026-06-22","product add","","",""
"","32151","end to end","firefox","2026-06-22","broken","2026-06-22","e2e","","",""
"","26452","TC-POS-002 - Search produk dengan keyword minimal 4 karakter","chromium","2026-06-22","failed","2026-06-22","product search","","",""
"","25666","TC-POS-001 - Search produk dengan keyword kurang dari 4 karakter","chromium","2026-06-22","failed","2026-06-22","product search","","",""
"","30661","TC-POS-012 - Tambah pelanggan via Tambah Cepat dengan field mandatory valid","firefox","2026-06-22","passed","2026-06-22","pos Customer","","",""
"","24080","TC-POS-008 - Cari pelanggan dengan keyword minimal 4 karakter","chromium","2026-06-22","passed","2026-06-22","pos Customer","","",""
"","25627","TC-POS-014 - Default dokter adalah Internal","chromium","2026-06-22","failed","2026-06-22","pos Doctor","","",""
"","29344","TC-POS-017 - Klik Batal pada form tambah dokter","firefox","2026-06-22","passed","2026-06-22","pos Doctor","","",""
"","30360","TC-POS-010 - Klik icon + pada field customer","chromium","2026-06-22","broken","2026-06-22","pos Customer","","",""
"","31149","TC-POS-011 - Validasi field mandatory pada form tambah pelanggan","firefox","2026-06-22","broken","2026-06-22","pos Customer","","",""
"","18759","TC-LGN-001 - Login berhasil sebagai testqa2","chromium","2026-06-22","passed","2026-06-22","Login gpos","","",""
"","27686","TC-POS-009 - Pilih customer dari popup list pelanggan","firefox","2026-06-22","passed","2026-06-22","pos Customer","","",""
"","25727","TC-POS-008 - Cari pelanggan dengan keyword minimal 4 karakter","firefox","2026-06-22","passed","2026-06-22","pos Customer","","",""
"","30672","TC-POS-017 - Klik Batal pada form tambah dokter","chromium","2026-06-22","broken","2026-06-22","pos Doctor","","",""
"","31172","TC-POS-013 - Klik icon X untuk membatalkan form tambah pelanggan","firefox","2026-06-22","broken","2026-06-22","pos Customer","","",""
"","26077","TC-POS-009 - Pilih customer dari popup list pelanggan","chromium","2026-06-22","passed","2026-06-22","pos Customer","","",""
"","25761","TC-POS-015 - Cari doctor dengan keyword minimal 4 karakter","chromium","2026-06-22","failed","2026-06-22","pos Doctor","","",""
"","29040","TC-POS-007 - Klik icon search customer tanpa keyword","firefox","2026-06-22","passed","2026-06-22","pos Customer","","",""
"","18914","TC-LGN-001 - Login berhasil sebagai testqa2","firefox","2026-06-22","passed","2026-06-22","Login gpos","","",""
"","25771","TC-POS-013 - Klik icon X untuk membatalkan form tambah pelanggan","chromium","2026-06-22","failed","2026-06-22","pos Customer","","",""
"","26713","TC-POS-006 - Default customer adalah Regular","chromium","2026-06-22","failed","2026-06-22","pos Customer","","",""
"","32203","end to end","chromium","2026-06-22","broken","2026-06-22","e2e","","",""
"","25233","TC-POS-002 - Search produk dengan keyword minimal 4 karakter","firefox","2026-06-22","passed","2026-06-22","product search","","",""
"","29130","TC-POS-005 - Edit Qty item yang sudah masuk list penjualan","firefox","2026-06-22","passed","2026-06-22","product edit","","",""
"","7196","TC-LGN-002 - Login tidak input password","chromium","2026-06-22","passed","2026-06-22","Login gpos","","",""
