"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30640","TC-POS-015 - Cari doctor dengan keyword minimal 4 karakter","chromium","2026-04-21","broken","2026-04-21","pos Doctor","","",""
"","31207","TC-POS-002 - Search produk dengan keyword minimal 4 karakter","firefox","2026-04-21","broken","2026-04-21","product search","","",""
"","31935","TC-POS-003 - Tambah product dari hasil pencarian manual","firefox","2026-04-21","broken","2026-04-21","product add","","",""
"","29830","TC-POS-007 - Klik icon search customer tanpa keyword","firefox","2026-04-21","passed","2026-04-21","pos Customer","","",""
"","30801","TC-POS-010 - Klik icon + pada field customer","firefox","2026-04-21","passed","2026-04-21","pos Customer","","",""
"","31961","TC-POS-016 - Tambah dokter via form registrasi","firefox","2026-04-21","broken","2026-04-21","pos Doctor","","",""
"","32512","TC-POS-018 - Pilih doctor dari popup list pelanggan","firefox","2026-04-21","broken","2026-04-21","pos Doctor","","",""
"","29465","TC-POS-017 - Klik Batal pada form tambah dokter","chromium","2026-04-21","failed","2026-04-21","pos Doctor","","",""
"","31613","TC-POS-014 - Default dokter adalah Internal","firefox","2026-04-21","broken","2026-04-21","pos Doctor","","",""
"","30445","TC-POS-018 - Pilih doctor dari popup list pelanggan","chromium","2026-04-21","broken","2026-04-21","pos Doctor","","",""
"","11215","TC-LGN-002 - Login tidak input password","firefox","2026-04-21","passed","2026-04-21","Login gpos","","",""
"","30959","TC-POS-008 - Cari pelanggan dengan keyword minimal 4 karakter","firefox","2026-04-21","broken","2026-04-21","pos Customer","","",""
"","31614","TC-POS-013 - Klik icon X untuk membatalkan form tambah pelanggan","firefox","2026-04-21","broken","2026-04-21","pos Customer","","",""
"","28620","TC-POS-010 - Klik icon + pada field customer","chromium","2026-04-21","passed","2026-04-21","pos Customer","","",""
"","28477","TC-POS-011 - Validasi field mandatory pada form tambah pelanggan","chromium","2026-04-21","failed","2026-04-21","pos Customer","","",""
"","29798","TC-POS-001 - Search produk dengan keyword kurang dari 4 karakter","chromium","2026-04-21","failed","2026-04-21","product search","","",""
"","29120","TC-POS-013 - Klik icon X untuk membatalkan form tambah pelanggan","chromium","2026-04-21","failed","2026-04-21","pos Customer","","",""
"","32508","end to end","firefox","2026-04-21","broken","2026-04-21","e2e","","",""
"","29925","TC-POS-003 - Tambah product dari hasil pencarian manual","chromium","2026-04-21","failed","2026-04-21","product add","","",""
"","30882","TC-POS-011 - Validasi field mandatory pada form tambah pelanggan","firefox","2026-04-21","broken","2026-04-21","pos Customer","","",""
"","29640","end to end","chromium","2026-04-21","failed","2026-04-21","e2e","","",""
"","28880","TC-POS-012 - Tambah pelanggan via Tambah Cepat dengan field mandatory valid","chromium","2026-04-21","failed","2026-04-21","pos Customer","","",""
"","28926","TC-POS-005 - Edit Qty item yang sudah masuk list penjualan","chromium","2026-04-21","failed","2026-04-21","product edit","","",""
"","20735","TC-LGN-001 - Login berhasil sebagai testqa2","chromium","2026-04-21","passed","2026-04-21","Login gpos","","",""
"","31512","TC-POS-005 - Edit Qty item yang sudah masuk list penjualan","firefox","2026-04-21","broken","2026-04-21","product edit","","",""
"","8048","TC-LGN-002 - Login tidak input password","chromium","2026-04-21","passed","2026-04-21","Login gpos","","",""
"","32351","TC-POS-012 - Tambah pelanggan via Tambah Cepat dengan field mandatory valid","firefox","2026-04-21","broken","2026-04-21","pos Customer","","",""
"","28059","TC-POS-006 - Default customer adalah Regular","firefox","2026-04-21","passed","2026-04-21","pos Customer","","",""
"","31408","TC-POS-017 - Klik Batal pada form tambah dokter","firefox","2026-04-21","broken","2026-04-21","pos Doctor","","",""
"","28882","TC-POS-006 - Default customer adalah Regular","chromium","2026-04-21","failed","2026-04-21","pos Customer","","",""
"","30534","TC-POS-007 - Klik icon search customer tanpa keyword","chromium","2026-04-21","broken","2026-04-21","pos Customer","","",""
"","31853","TC-POS-015 - Cari doctor dengan keyword minimal 4 karakter","firefox","2026-04-21","broken","2026-04-21","pos Doctor","","",""
"","30674","TC-POS-016 - Tambah dokter via form registrasi","chromium","2026-04-21","broken","2026-04-21","pos Doctor","","",""
"","29441","TC-POS-009 - Pilih customer dari popup list pelanggan","chromium","2026-04-21","failed","2026-04-21","pos Customer","","",""
"","32076","TC-POS-009 - Pilih customer dari popup list pelanggan","firefox","2026-04-21","broken","2026-04-21","pos Customer","","",""
"","29702","TC-POS-002 - Search produk dengan keyword minimal 4 karakter","chromium","2026-04-21","failed","2026-04-21","product search","","",""
"","31001","TC-POS-014 - Default dokter adalah Internal","chromium","2026-04-21","broken","2026-04-21","pos Doctor","","",""
"","29756","TC-POS-008 - Cari pelanggan dengan keyword minimal 4 karakter","chromium","2026-04-21","passed","2026-04-21","pos Customer","","",""
"","30382","TC-POS-001 - Search produk dengan keyword kurang dari 4 karakter","firefox","2026-04-21","passed","2026-04-21","product search","","",""
"","23492","TC-LGN-001 - Login berhasil sebagai testqa2","firefox","2026-04-21","passed","2026-04-21","Login gpos","","",""
