"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31158","TC-POS-009 - Pilih customer dari popup list pelanggan","firefox","2026-05-11","broken","2026-05-11","pos Customer","","",""
"","27425","TC-POS-010 - Klik icon + pada field customer","firefox","2026-05-11","passed","2026-05-11","pos Customer","","",""
"","25798","TC-POS-007 - Klik icon search customer tanpa keyword","chromium","2026-05-11","passed","2026-05-11","pos Customer","","",""
"","31066","TC-POS-003 - Tambah product dari hasil pencarian manual","firefox","2026-05-11","broken","2026-05-11","product add","","",""
"","17382","TC-LGN-001 - Login berhasil sebagai testqa2","chromium","2026-05-11","passed","2026-05-11","Login gpos","","",""
"","31506","TC-POS-005 - Edit Qty item yang sudah masuk list penjualan","firefox","2026-05-11","broken","2026-05-11","product edit","","",""
"","26250","TC-POS-003 - Tambah product dari hasil pencarian manual","chromium","2026-05-11","failed","2026-05-11","product add","","",""
"","27025","TC-POS-018 - Pilih doctor dari popup list pelanggan","chromium","2026-05-11","passed","2026-05-11","pos Doctor","","",""
"","26678","TC-POS-008 - Cari pelanggan dengan keyword minimal 4 karakter","chromium","2026-05-11","failed","2026-05-11","pos Customer","","",""
"","29908","TC-POS-016 - Tambah dokter via form registrasi","firefox","2026-05-11","passed","2026-05-11","pos Doctor","","",""
"","8139","TC-LGN-002 - Login tidak input password","firefox","2026-05-11","passed","2026-05-11","Login gpos","","",""
"","27966","TC-POS-011 - Validasi field mandatory pada form tambah pelanggan","firefox","2026-05-11","failed","2026-05-11","pos Customer","","",""
"","28999","TC-POS-016 - Tambah dokter via form registrasi","chromium","2026-05-11","passed","2026-05-11","pos Doctor","","",""
"","27316","TC-POS-009 - Pilih customer dari popup list pelanggan","chromium","2026-05-11","failed","2026-05-11","pos Customer","","",""
"","29023","TC-POS-017 - Klik Batal pada form tambah dokter","firefox","2026-05-11","passed","2026-05-11","pos Doctor","","",""
"","27918","TC-POS-001 - Search produk dengan keyword kurang dari 4 karakter","firefox","2026-05-11","passed","2026-05-11","product search","","",""
"","28212","TC-POS-017 - Klik Batal pada form tambah dokter","chromium","2026-05-11","failed","2026-05-11","pos Doctor","","",""
"","26586","TC-POS-010 - Klik icon + pada field customer","chromium","2026-05-11","passed","2026-05-11","pos Customer","","",""
"","27317","TC-POS-005 - Edit Qty item yang sudah masuk list penjualan","chromium","2026-05-11","failed","2026-05-11","product edit","","",""
"","27746","TC-POS-002 - Search produk dengan keyword minimal 4 karakter","firefox","2026-05-11","passed","2026-05-11","product search","","",""
"","27562","TC-POS-002 - Search produk dengan keyword minimal 4 karakter","chromium","2026-05-11","passed","2026-05-11","product search","","",""
"","26484","TC-POS-014 - Default dokter adalah Internal","firefox","2026-05-11","passed","2026-05-11","pos Doctor","","",""
"","27708","TC-POS-012 - Tambah pelanggan via Tambah Cepat dengan field mandatory valid","chromium","2026-05-11","failed","2026-05-11","pos Customer","","",""
"","20837","TC-LGN-001 - Login berhasil sebagai testqa2","firefox","2026-05-11","passed","2026-05-11","Login gpos","","",""
"","27359","TC-POS-006 - Default customer adalah Regular","chromium","2026-05-11","failed","2026-05-11","pos Customer","","",""
"","27037","TC-POS-013 - Klik icon X untuk membatalkan form tambah pelanggan","chromium","2026-05-11","failed","2026-05-11","pos Customer","","",""
"","31905","end to end","firefox","2026-05-11","broken","2026-05-11","e2e","","",""
"","28831","TC-POS-007 - Klik icon search customer tanpa keyword","firefox","2026-05-11","passed","2026-05-11","pos Customer","","",""
"","31143","TC-POS-006 - Default customer adalah Regular","firefox","2026-05-11","broken","2026-05-11","pos Customer","","",""
"","31301","TC-POS-011 - Validasi field mandatory pada form tambah pelanggan","chromium","2026-05-11","broken","2026-05-11","pos Customer","","",""
"","27585","TC-POS-015 - Cari doctor dengan keyword minimal 4 karakter","chromium","2026-05-11","failed","2026-05-11","pos Doctor","","",""
"","30488","TC-POS-013 - Klik icon X untuk membatalkan form tambah pelanggan","firefox","2026-05-11","passed","2026-05-11","pos Customer","","",""
"","31562","TC-POS-012 - Tambah pelanggan via Tambah Cepat dengan field mandatory valid","firefox","2026-05-11","broken","2026-05-11","pos Customer","","",""
"","25158","TC-POS-014 - Default dokter adalah Internal","chromium","2026-05-11","passed","2026-05-11","pos Doctor","","",""
"","31079","TC-POS-015 - Cari doctor dengan keyword minimal 4 karakter","firefox","2026-05-11","broken","2026-05-11","pos Doctor","","",""
"","26908","TC-POS-001 - Search produk dengan keyword kurang dari 4 karakter","chromium","2026-05-11","failed","2026-05-11","product search","","",""
"","27754","TC-POS-008 - Cari pelanggan dengan keyword minimal 4 karakter","firefox","2026-05-11","passed","2026-05-11","pos Customer","","",""
"","31528","end to end","chromium","2026-05-11","broken","2026-05-11","e2e","","",""
"","27328","TC-POS-018 - Pilih doctor dari popup list pelanggan","firefox","2026-05-11","passed","2026-05-11","pos Doctor","","",""
"","7339","TC-LGN-002 - Login tidak input password","chromium","2026-05-11","passed","2026-05-11","Login gpos","","",""
