"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31791","TC-POS-005 - Edit Qty item yang sudah masuk list penjualan","firefox","2026-05-09","broken","2026-05-09","product edit","","",""
"","8420","TC-LGN-002 - Login tidak input password","chromium","2026-05-09","passed","2026-05-09","Login gpos","","",""
"","28643","TC-POS-017 - Klik Batal pada form tambah dokter","chromium","2026-05-09","failed","2026-05-09","pos Doctor","","",""
"","28333","TC-POS-007 - Klik icon search customer tanpa keyword","chromium","2026-05-09","failed","2026-05-09","pos Customer","","",""
"","30035","TC-POS-017 - Klik Batal pada form tambah dokter","firefox","2026-05-09","passed","2026-05-09","pos Doctor","","",""
"","29091","TC-POS-012 - Tambah pelanggan via Tambah Cepat dengan field mandatory valid","chromium","2026-05-09","failed","2026-05-09","pos Customer","","",""
"","28382","TC-POS-005 - Edit Qty item yang sudah masuk list penjualan","chromium","2026-05-09","failed","2026-05-09","product edit","","",""
"","28160","TC-POS-016 - Tambah dokter via form registrasi","chromium","2026-05-09","failed","2026-05-09","pos Doctor","","",""
"","22533","TC-POS-018 - Pilih doctor dari popup list pelanggan","firefox","2026-05-09","failed","2026-05-09","pos Doctor","","",""
"","8349","TC-LGN-002 - Login tidak input password","firefox","2026-05-09","passed","2026-05-09","Login gpos","","",""
"","29984","TC-POS-016 - Tambah dokter via form registrasi","firefox","2026-05-09","passed","2026-05-09","pos Doctor","","",""
"","30545","TC-POS-002 - Search produk dengan keyword minimal 4 karakter","chromium","2026-05-09","broken","2026-05-09","product search","","",""
"","31316","TC-POS-007 - Klik icon search customer tanpa keyword","firefox","2026-05-09","broken","2026-05-09","pos Customer","","",""
"","28677","TC-POS-015 - Cari doctor dengan keyword minimal 4 karakter","chromium","2026-05-09","failed","2026-05-09","pos Doctor","","",""
"","31300","TC-POS-011 - Validasi field mandatory pada form tambah pelanggan","firefox","2026-05-09","broken","2026-05-09","pos Customer","","",""
"","28866","TC-POS-009 - Pilih customer dari popup list pelanggan","chromium","2026-05-09","failed","2026-05-09","pos Customer","","",""
"","28591","TC-POS-013 - Klik icon X untuk membatalkan form tambah pelanggan","chromium","2026-05-09","failed","2026-05-09","pos Customer","","",""
"","30767","end to end","chromium","2026-05-09","broken","2026-05-09","e2e","","",""
"","30595","TC-POS-011 - Validasi field mandatory pada form tambah pelanggan","chromium","2026-05-09","broken","2026-05-09","pos Customer","","",""
"","19317","TC-LGN-001 - Login berhasil sebagai testqa2","chromium","2026-05-09","passed","2026-05-09","Login gpos","","",""
"","31532","TC-POS-012 - Tambah pelanggan via Tambah Cepat dengan field mandatory valid","firefox","2026-05-09","broken","2026-05-09","pos Customer","","",""
"","28866","TC-POS-001 - Search produk dengan keyword kurang dari 4 karakter","chromium","2026-05-09","failed","2026-05-09","product search","","",""
"","30568","TC-POS-014 - Default dokter adalah Internal","firefox","2026-05-09","passed","2026-05-09","pos Doctor","","",""
"","31537","TC-POS-009 - Pilih customer dari popup list pelanggan","firefox","2026-05-09","broken","2026-05-09","pos Customer","","",""
"","28404","TC-POS-014 - Default dokter adalah Internal","chromium","2026-05-09","passed","2026-05-09","pos Doctor","","",""
"","27901","TC-POS-010 - Klik icon + pada field customer","chromium","2026-05-09","failed","2026-05-09","pos Customer","","",""
"","24954","TC-POS-001 - Search produk dengan keyword kurang dari 4 karakter","firefox","2026-05-09","failed","2026-05-09","product search","","",""
"","31850","end to end","firefox","2026-05-09","broken","2026-05-09","e2e","","",""
"","28259","TC-POS-006 - Default customer adalah Regular","chromium","2026-05-09","passed","2026-05-09","pos Customer","","",""
"","24891","TC-POS-002 - Search produk dengan keyword minimal 4 karakter","firefox","2026-05-09","failed","2026-05-09","product search","","",""
"","24839","TC-POS-003 - Tambah product dari hasil pencarian manual","firefox","2026-05-09","failed","2026-05-09","product add","","",""
"","28696","TC-POS-018 - Pilih doctor dari popup list pelanggan","chromium","2026-05-09","failed","2026-05-09","pos Doctor","","",""
"","28847","TC-POS-003 - Tambah product dari hasil pencarian manual","chromium","2026-05-09","passed","2026-05-09","product add","","",""
"","28078","TC-POS-015 - Cari doctor dengan keyword minimal 4 karakter","firefox","2026-05-09","passed","2026-05-09","pos Doctor","","",""
"","28108","TC-POS-006 - Default customer adalah Regular","firefox","2026-05-09","passed","2026-05-09","pos Customer","","",""
"","21542","TC-LGN-001 - Login berhasil sebagai testqa2","firefox","2026-05-09","passed","2026-05-09","Login gpos","","",""
"","31830","TC-POS-008 - Cari pelanggan dengan keyword minimal 4 karakter","firefox","2026-05-09","broken","2026-05-09","pos Customer","","",""
"","31970","TC-POS-013 - Klik icon X untuk membatalkan form tambah pelanggan","firefox","2026-05-09","broken","2026-05-09","pos Customer","","",""
"","30039","TC-POS-010 - Klik icon + pada field customer","firefox","2026-05-09","passed","2026-05-09","pos Customer","","",""
"","28774","TC-POS-008 - Cari pelanggan dengan keyword minimal 4 karakter","chromium","2026-05-09","passed","2026-05-09","pos Customer","","",""
