"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30659","TC-POS-009 - Pilih customer dari popup list pelanggan","chromium","2026-06-18","broken","2026-06-18","pos Customer","","",""
"","31490","TC-POS-016 - Tambah dokter via form registrasi","firefox","2026-06-18","broken","2026-06-18","pos Doctor","","",""
"","31777","end to end","firefox","2026-06-18","broken","2026-06-18","e2e","","",""
"","31460","TC-POS-006 - Default customer adalah Regular","firefox","2026-06-18","broken","2026-06-18","pos Customer","","",""
"","31519","TC-POS-011 - Validasi field mandatory pada form tambah pelanggan","firefox","2026-06-18","broken","2026-06-18","pos Customer","","",""
"","30496","TC-POS-006 - Default customer adalah Regular","chromium","2026-06-18","broken","2026-06-18","pos Customer","","",""
"","31103","TC-POS-008 - Cari pelanggan dengan keyword minimal 4 karakter","firefox","2026-06-18","broken","2026-06-18","pos Customer","","",""
"","31306","TC-POS-002 - Search produk dengan keyword minimal 4 karakter","firefox","2026-06-18","broken","2026-06-18","product search","","",""
"","30711","TC-POS-007 - Klik icon search customer tanpa keyword","firefox","2026-06-18","passed","2026-06-18","pos Customer","","",""
"","28686","TC-POS-008 - Cari pelanggan dengan keyword minimal 4 karakter","chromium","2026-06-18","failed","2026-06-18","pos Customer","","",""
"","30494","TC-POS-013 - Klik icon X untuk membatalkan form tambah pelanggan","chromium","2026-06-18","broken","2026-06-18","pos Customer","","",""
"","6893","TC-LGN-002 - Login tidak input password","chromium","2026-06-18","passed","2026-06-18","Login gpos","","",""
"","21743","TC-LGN-001 - Login berhasil sebagai testqa2","chromium","2026-06-18","passed","2026-06-18","Login gpos","","",""
"","32217","TC-POS-017 - Klik Batal pada form tambah dokter","firefox","2026-06-18","broken","2026-06-18","pos Doctor","","",""
"","31658","TC-POS-010 - Klik icon + pada field customer","firefox","2026-06-18","broken","2026-06-18","pos Customer","","",""
"","28800","TC-POS-018 - Pilih doctor dari popup list pelanggan","chromium","2026-06-18","failed","2026-06-18","pos Doctor","","",""
"","30703","TC-POS-012 - Tambah pelanggan via Tambah Cepat dengan field mandatory valid","chromium","2026-06-18","broken","2026-06-18","pos Customer","","",""
"","29314","TC-POS-002 - Search produk dengan keyword minimal 4 karakter","chromium","2026-06-18","failed","2026-06-18","product search","","",""
"","29762","TC-POS-011 - Validasi field mandatory pada form tambah pelanggan","chromium","2026-06-18","failed","2026-06-18","pos Customer","","",""
"","31448","TC-POS-012 - Tambah pelanggan via Tambah Cepat dengan field mandatory valid","firefox","2026-06-18","broken","2026-06-18","pos Customer","","",""
"","28864","TC-POS-001 - Search produk dengan keyword kurang dari 4 karakter","chromium","2026-06-18","failed","2026-06-18","product search","","",""
"","31449","TC-POS-005 - Edit Qty item yang sudah masuk list penjualan","firefox","2026-06-18","broken","2026-06-18","product edit","","",""
"","22293","TC-LGN-001 - Login berhasil sebagai testqa2","firefox","2026-06-18","passed","2026-06-18","Login gpos","","",""
"","30601","TC-POS-010 - Klik icon + pada field customer","chromium","2026-06-18","broken","2026-06-18","pos Customer","","",""
"","31531","TC-POS-009 - Pilih customer dari popup list pelanggan","firefox","2026-06-18","broken","2026-06-18","pos Customer","","",""
"","31365","TC-POS-003 - Tambah product dari hasil pencarian manual","firefox","2026-06-18","broken","2026-06-18","product add","","",""
"","9389","TC-LGN-002 - Login tidak input password","firefox","2026-06-18","passed","2026-06-18","Login gpos","","",""
"","30548","TC-POS-007 - Klik icon search customer tanpa keyword","chromium","2026-06-18","broken","2026-06-18","pos Customer","","",""
"","30690","TC-POS-016 - Tambah dokter via form registrasi","chromium","2026-06-18","broken","2026-06-18","pos Doctor","","",""
"","31340","TC-POS-014 - Default dokter adalah Internal","firefox","2026-06-18","broken","2026-06-18","pos Doctor","","",""
"","29270","TC-POS-003 - Tambah product dari hasil pencarian manual","chromium","2026-06-18","failed","2026-06-18","product add","","",""
"","29584","TC-POS-017 - Klik Batal pada form tambah dokter","chromium","2026-06-18","failed","2026-06-18","pos Doctor","","",""
"","31506","TC-POS-001 - Search produk dengan keyword kurang dari 4 karakter","firefox","2026-06-18","broken","2026-06-18","product search","","",""
"","31564","TC-POS-013 - Klik icon X untuk membatalkan form tambah pelanggan","firefox","2026-06-18","broken","2026-06-18","pos Customer","","",""
"","28161","TC-POS-005 - Edit Qty item yang sudah masuk list penjualan","chromium","2026-06-18","failed","2026-06-18","product edit","","",""
"","31557","end to end","chromium","2026-06-18","broken","2026-06-18","e2e","","",""
"","29125","TC-POS-014 - Default dokter adalah Internal","chromium","2026-06-18","failed","2026-06-18","pos Doctor","","",""
"","31776","TC-POS-015 - Cari doctor dengan keyword minimal 4 karakter","firefox","2026-06-18","broken","2026-06-18","pos Doctor","","",""
"","31416","TC-POS-018 - Pilih doctor dari popup list pelanggan","firefox","2026-06-18","broken","2026-06-18","pos Doctor","","",""
"","26704","TC-POS-015 - Cari doctor dengan keyword minimal 4 karakter","chromium","2026-06-18","failed","2026-06-18","pos Doctor","","",""
