"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","11318","TC-LGN-001 - Login berhasil sebagai testqa2","chromium","2026-08-08","passed","2026-08-08","Login gpos","","",""
"","30516","TC-POS-011 - Validasi field mandatory pada form tambah pelanggan","chromium","2026-08-08","broken","2026-08-08","pos Customer","","",""
"","31690","TC-POS-015 - Cari doctor dengan keyword minimal 4 karakter","firefox","2026-08-08","broken","2026-08-08","pos Doctor","","",""
"","31802","TC-POS-011 - Validasi field mandatory pada form tambah pelanggan","firefox","2026-08-08","broken","2026-08-08","pos Customer","","",""
"","31967","end to end","firefox","2026-08-08","broken","2026-08-08","e2e","","",""
"","30580","TC-POS-008 - Cari pelanggan dengan keyword minimal 4 karakter","chromium","2026-08-08","broken","2026-08-08","pos Customer","","",""
"","30517","TC-POS-018 - Pilih doctor dari popup list pelanggan","chromium","2026-08-08","broken","2026-08-08","pos Doctor","","",""
"","30489","TC-POS-012 - Tambah pelanggan via Tambah Cepat dengan field mandatory valid","chromium","2026-08-08","broken","2026-08-08","pos Customer","","",""
"","31110","TC-POS-003 - Tambah product dari hasil pencarian manual","firefox","2026-08-08","broken","2026-08-08","product add","","",""
"","17847","TC-POS-005 - Edit Qty item yang sudah masuk list penjualan","chromium","2026-08-08","failed","2026-08-08","product edit","","",""
"","31721","TC-POS-010 - Klik icon + pada field customer","firefox","2026-08-08","broken","2026-08-08","pos Customer","","",""
"","23104","TC-POS-001 - Search produk dengan keyword kurang dari 4 karakter","firefox","2026-08-08","failed","2026-08-08","product search","","",""
"","22257","TC-POS-012 - Tambah pelanggan via Tambah Cepat dengan field mandatory valid","firefox","2026-08-08","failed","2026-08-08","pos Customer","","",""
"","18959","TC-POS-013 - Klik icon X untuk membatalkan form tambah pelanggan","chromium","2026-08-08","failed","2026-08-08","pos Customer","","",""
"","30442","TC-POS-006 - Default customer adalah Regular","chromium","2026-08-08","broken","2026-08-08","pos Customer","","",""
"","18800","TC-POS-007 - Klik icon search customer tanpa keyword","chromium","2026-08-08","failed","2026-08-08","pos Customer","","",""
"","31713","TC-POS-009 - Pilih customer dari popup list pelanggan","firefox","2026-08-08","broken","2026-08-08","pos Customer","","",""
"","18987","TC-POS-014 - Default dokter adalah Internal","chromium","2026-08-08","failed","2026-08-08","pos Doctor","","",""
"","7171","TC-LGN-002 - Login tidak input password","firefox","2026-08-08","passed","2026-08-08","Login gpos","","",""
"","20999","end to end","chromium","2026-08-08","failed","2026-08-08","e2e","","",""
"","7337","TC-LGN-002 - Login tidak input password","chromium","2026-08-08","passed","2026-08-08","Login gpos","","",""
"","31697","TC-POS-007 - Klik icon search customer tanpa keyword","firefox","2026-08-08","broken","2026-08-08","pos Customer","","",""
"","22162","TC-POS-018 - Pilih doctor dari popup list pelanggan","firefox","2026-08-08","passed","2026-08-08","pos Doctor","","",""
"","30781","TC-POS-001 - Search produk dengan keyword kurang dari 4 karakter","chromium","2026-08-08","broken","2026-08-08","product search","","",""
"","23179","TC-POS-017 - Klik Batal pada form tambah dokter","firefox","2026-08-08","passed","2026-08-08","pos Doctor","","",""
"","30487","TC-POS-016 - Tambah dokter via form registrasi","chromium","2026-08-08","broken","2026-08-08","pos Doctor","","",""
"","30587","TC-POS-015 - Cari doctor dengan keyword minimal 4 karakter","chromium","2026-08-08","broken","2026-08-08","pos Doctor","","",""
"","18932","TC-POS-017 - Klik Batal pada form tambah dokter","chromium","2026-08-08","failed","2026-08-08","pos Doctor","","",""
"","25232","TC-POS-002 - Search produk dengan keyword minimal 4 karakter","firefox","2026-08-08","passed","2026-08-08","product search","","",""
"","20362","TC-POS-014 - Default dokter adalah Internal","firefox","2026-08-08","failed","2026-08-08","pos Doctor","","",""
"","30605","TC-POS-002 - Search produk dengan keyword minimal 4 karakter","chromium","2026-08-08","broken","2026-08-08","product search","","",""
"","21936","TC-POS-006 - Default customer adalah Regular","firefox","2026-08-08","failed","2026-08-08","pos Customer","","",""
"","25873","TC-POS-013 - Klik icon X untuk membatalkan form tambah pelanggan","firefox","2026-08-08","passed","2026-08-08","pos Customer","","",""
"","31745","TC-POS-008 - Cari pelanggan dengan keyword minimal 4 karakter","firefox","2026-08-08","broken","2026-08-08","pos Customer","","",""
"","20222","TC-POS-016 - Tambah dokter via form registrasi","firefox","2026-08-08","failed","2026-08-08","pos Doctor","","",""
"","12556","TC-LGN-001 - Login berhasil sebagai testqa2","firefox","2026-08-08","passed","2026-08-08","Login gpos","","",""
"","19008","TC-POS-003 - Tambah product dari hasil pencarian manual","chromium","2026-08-08","failed","2026-08-08","product add","","",""
"","18989","TC-POS-010 - Klik icon + pada field customer","chromium","2026-08-08","failed","2026-08-08","pos Customer","","",""
"","31891","TC-POS-005 - Edit Qty item yang sudah masuk list penjualan","firefox","2026-08-08","broken","2026-08-08","product edit","","",""
"","18942","TC-POS-009 - Pilih customer dari popup list pelanggan","chromium","2026-08-08","failed","2026-08-08","pos Customer","","",""
