"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","25994","TC-POS-008 - Cari pelanggan dengan keyword minimal 4 karakter","chromium","2026-06-08","failed","2026-06-08","pos Customer","","",""
"","25318","TC-POS-008 - Cari pelanggan dengan keyword minimal 4 karakter","firefox","2026-06-08","passed","2026-06-08","pos Customer","","",""
"","26355","TC-POS-012 - Tambah pelanggan via Tambah Cepat dengan field mandatory valid","chromium","2026-06-08","failed","2026-06-08","pos Customer","","",""
"","30697","TC-POS-011 - Validasi field mandatory pada form tambah pelanggan","firefox","2026-06-08","failed","2026-06-08","pos Customer","","",""
"","26933","TC-POS-006 - Default customer adalah Regular","firefox","2026-06-08","passed","2026-06-08","pos Customer","","",""
"","25895","TC-POS-015 - Cari doctor dengan keyword minimal 4 karakter","chromium","2026-06-08","failed","2026-06-08","pos Doctor","","",""
"","27600","TC-POS-016 - Tambah dokter via form registrasi","firefox","2026-06-08","passed","2026-06-08","pos Doctor","","",""
"","27564","TC-POS-013 - Klik icon X untuk membatalkan form tambah pelanggan","firefox","2026-06-08","passed","2026-06-08","pos Customer","","",""
"","26057","TC-POS-002 - Search produk dengan keyword minimal 4 karakter","firefox","2026-06-08","passed","2026-06-08","product search","","",""
"","23387","TC-POS-001 - Search produk dengan keyword kurang dari 4 karakter","firefox","2026-06-08","passed","2026-06-08","product search","","",""
"","25512","TC-POS-018 - Pilih doctor dari popup list pelanggan","firefox","2026-06-08","passed","2026-06-08","pos Doctor","","",""
"","29333","TC-POS-012 - Tambah pelanggan via Tambah Cepat dengan field mandatory valid","firefox","2026-06-08","passed","2026-06-08","pos Customer","","",""
"","32064","end to end","firefox","2026-06-08","broken","2026-06-08","e2e","","",""
"","24712","TC-POS-010 - Klik icon + pada field customer","chromium","2026-06-08","passed","2026-06-08","pos Customer","","",""
"","17678","TC-LGN-001 - Login berhasil sebagai testqa2","firefox","2026-06-08","passed","2026-06-08","Login gpos","","",""
"","31382","TC-POS-010 - Klik icon + pada field customer","firefox","2026-06-08","broken","2026-06-08","pos Customer","","",""
"","28495","TC-POS-005 - Edit Qty item yang sudah masuk list penjualan","firefox","2026-06-08","passed","2026-06-08","product edit","","",""
"","30568","TC-POS-017 - Klik Batal pada form tambah dokter","chromium","2026-06-08","broken","2026-06-08","pos Doctor","","",""
"","25998","TC-POS-002 - Search produk dengan keyword minimal 4 karakter","chromium","2026-06-08","failed","2026-06-08","product search","","",""
"","23719","TC-POS-006 - Default customer adalah Regular","chromium","2026-06-08","passed","2026-06-08","pos Customer","","",""
"","27811","TC-POS-014 - Default dokter adalah Internal","firefox","2026-06-08","passed","2026-06-08","pos Doctor","","",""
"","18961","TC-LGN-001 - Login berhasil sebagai testqa2","chromium","2026-06-08","passed","2026-06-08","Login gpos","","",""
"","26427","TC-POS-014 - Default dokter adalah Internal","chromium","2026-06-08","failed","2026-06-08","pos Doctor","","",""
"","30450","TC-POS-013 - Klik icon X untuk membatalkan form tambah pelanggan","chromium","2026-06-08","broken","2026-06-08","pos Customer","","",""
"","7120","TC-LGN-002 - Login tidak input password","chromium","2026-06-08","passed","2026-06-08","Login gpos","","",""
"","26720","TC-POS-009 - Pilih customer dari popup list pelanggan","chromium","2026-06-08","passed","2026-06-08","pos Customer","","",""
"","25544","TC-POS-007 - Klik icon search customer tanpa keyword","chromium","2026-06-08","failed","2026-06-08","pos Customer","","",""
"","25936","TC-POS-018 - Pilih doctor dari popup list pelanggan","chromium","2026-06-08","failed","2026-06-08","pos Doctor","","",""
"","26422","TC-POS-017 - Klik Batal pada form tambah dokter","firefox","2026-06-08","passed","2026-06-08","pos Doctor","","",""
"","24397","TC-POS-015 - Cari doctor dengan keyword minimal 4 karakter","firefox","2026-06-08","passed","2026-06-08","pos Doctor","","",""
"","25860","TC-POS-003 - Tambah product dari hasil pencarian manual","chromium","2026-06-08","failed","2026-06-08","product add","","",""
"","25280","TC-POS-007 - Klik icon search customer tanpa keyword","firefox","2026-06-08","passed","2026-06-08","pos Customer","","",""
"","26471","TC-POS-009 - Pilih customer dari popup list pelanggan","firefox","2026-06-08","passed","2026-06-08","pos Customer","","",""
"","26333","TC-POS-005 - Edit Qty item yang sudah masuk list penjualan","chromium","2026-06-08","failed","2026-06-08","product edit","","",""
"","25092","TC-POS-001 - Search produk dengan keyword kurang dari 4 karakter","chromium","2026-06-08","passed","2026-06-08","product search","","",""
"","32138","end to end","chromium","2026-06-08","broken","2026-06-08","e2e","","",""
"","26087","TC-POS-016 - Tambah dokter via form registrasi","chromium","2026-06-08","failed","2026-06-08","pos Doctor","","",""
"","30819","TC-POS-003 - Tambah product dari hasil pencarian manual","firefox","2026-06-08","broken","2026-06-08","product add","","",""
"","26703","TC-POS-011 - Validasi field mandatory pada form tambah pelanggan","chromium","2026-06-08","failed","2026-06-08","pos Customer","","",""
"","8039","TC-LGN-002 - Login tidak input password","firefox","2026-06-08","passed","2026-06-08","Login gpos","","",""
