"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","30560","TC-POS-001 - Search produk dengan keyword kurang dari 4 karakter","chromium","2026-09-12","broken","2026-09-12","product search","","",""
"","19940","TC-POS-016 - Tambah dokter via form registrasi","chromium","2026-09-12","failed","2026-09-12","pos Doctor","","",""
"","31664","TC-POS-017 - Klik Batal pada form tambah dokter","firefox","2026-09-12","broken","2026-09-12","pos Doctor","","",""
"","27730","TC-POS-014 - Default dokter adalah Internal","firefox","2026-09-12","failed","2026-09-12","pos Doctor","","",""
"","20858","end to end","chromium","2026-09-12","failed","2026-09-12","e2e","","",""
"","12311","TC-LGN-001 - Login berhasil sebagai testqa2","firefox","2026-09-12","passed","2026-09-12","Login gpos","","",""
"","30197","TC-POS-009 - Pilih customer dari popup list pelanggan","firefox","2026-09-12","failed","2026-09-12","pos Customer","","",""
"","30565","TC-POS-005 - Edit Qty item yang sudah masuk list penjualan","chromium","2026-09-12","broken","2026-09-12","product edit","","",""
"","23192","TC-POS-008 - Cari pelanggan dengan keyword minimal 4 karakter","firefox","2026-09-12","failed","2026-09-12","pos Customer","","",""
"","30365","TC-POS-006 - Default customer adalah Regular","chromium","2026-09-12","broken","2026-09-12","pos Customer","","",""
"","23073","TC-POS-015 - Cari doctor dengan keyword minimal 4 karakter","firefox","2026-09-12","failed","2026-09-12","pos Doctor","","",""
"","21990","TC-POS-010 - Klik icon + pada field customer","firefox","2026-09-12","failed","2026-09-12","pos Customer","","",""
"","30602","TC-POS-007 - Klik icon search customer tanpa keyword","chromium","2026-09-12","broken","2026-09-12","pos Customer","","",""
"","21166","TC-POS-006 - Default customer adalah Regular","firefox","2026-09-12","failed","2026-09-12","pos Customer","","",""
"","30545","TC-POS-002 - Search produk dengan keyword minimal 4 karakter","chromium","2026-09-12","broken","2026-09-12","product search","","",""
"","30492","TC-POS-017 - Klik Batal pada form tambah dokter","chromium","2026-09-12","broken","2026-09-12","pos Doctor","","",""
"","30415","TC-POS-014 - Default dokter adalah Internal","chromium","2026-09-12","broken","2026-09-12","pos Doctor","","",""
"","23030","TC-POS-016 - Tambah dokter via form registrasi","firefox","2026-09-12","failed","2026-09-12","pos Doctor","","",""
"","23084","TC-POS-011 - Validasi field mandatory pada form tambah pelanggan","chromium","2026-09-12","failed","2026-09-12","pos Customer","","",""
"","19885","TC-POS-009 - Pilih customer dari popup list pelanggan","chromium","2026-09-12","failed","2026-09-12","pos Customer","","",""
"","22012","end to end","firefox","2026-09-12","failed","2026-09-12","e2e","","",""
"","23031","TC-POS-007 - Klik icon search customer tanpa keyword","firefox","2026-09-12","failed","2026-09-12","pos Customer","","",""
"","22683","TC-POS-018 - Pilih doctor dari popup list pelanggan","chromium","2026-09-12","passed","2026-09-12","pos Doctor","","",""
"","31729","TC-POS-018 - Pilih doctor dari popup list pelanggan","firefox","2026-09-12","broken","2026-09-12","pos Doctor","","",""
"","7702","TC-LGN-002 - Login tidak input password","chromium","2026-09-12","passed","2026-09-12","Login gpos","","",""
"","25800","TC-POS-013 - Klik icon X untuk membatalkan form tambah pelanggan","firefox","2026-09-12","passed","2026-09-12","pos Customer","","",""
"","8035","TC-LGN-002 - Login tidak input password","firefox","2026-09-12","passed","2026-09-12","Login gpos","","",""
"","30510","TC-POS-003 - Tambah product dari hasil pencarian manual","chromium","2026-09-12","broken","2026-09-12","product add","","",""
"","20029","TC-POS-013 - Klik icon X untuk membatalkan form tambah pelanggan","chromium","2026-09-12","failed","2026-09-12","pos Customer","","",""
"","20028","TC-POS-015 - Cari doctor dengan keyword minimal 4 karakter","chromium","2026-09-12","failed","2026-09-12","pos Doctor","","",""
"","22536","TC-POS-008 - Cari pelanggan dengan keyword minimal 4 karakter","chromium","2026-09-12","passed","2026-09-12","pos Customer","","",""
"","23393","TC-POS-011 - Validasi field mandatory pada form tambah pelanggan","firefox","2026-09-12","failed","2026-09-12","pos Customer","","",""
"","22094","TC-POS-001 - Search produk dengan keyword kurang dari 4 karakter","firefox","2026-09-12","failed","2026-09-12","product search","","",""
"","31501","TC-POS-002 - Search produk dengan keyword minimal 4 karakter","firefox","2026-09-12","broken","2026-09-12","product search","","",""
"","21965","TC-POS-005 - Edit Qty item yang sudah masuk list penjualan","firefox","2026-09-12","failed","2026-09-12","product edit","","",""
"","24736","TC-POS-003 - Tambah product dari hasil pencarian manual","firefox","2026-09-12","passed","2026-09-12","product add","","",""
"","30536","TC-POS-010 - Klik icon + pada field customer","chromium","2026-09-12","broken","2026-09-12","pos Customer","","",""
"","21423","TC-POS-012 - Tambah pelanggan via Tambah Cepat dengan field mandatory valid","chromium","2026-09-12","failed","2026-09-12","pos Customer","","",""
"","11150","TC-LGN-001 - Login berhasil sebagai testqa2","chromium","2026-09-12","passed","2026-09-12","Login gpos","","",""
"","22301","TC-POS-012 - Tambah pelanggan via Tambah Cepat dengan field mandatory valid","firefox","2026-09-12","failed","2026-09-12","pos Customer","","",""
