"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","31192","TC-POS-001 - Search produk dengan keyword kurang dari 4 karakter","firefox","2026-06-20","broken","2026-06-20","product search","","",""
"","30526","TC-POS-011 - Validasi field mandatory pada form tambah pelanggan","chromium","2026-06-20","broken","2026-06-20","pos Customer","","",""
"","30454","TC-POS-002 - Search produk dengan keyword minimal 4 karakter","chromium","2026-06-20","broken","2026-06-20","product search","","",""
"","31465","TC-POS-013 - Klik icon X untuk membatalkan form tambah pelanggan","firefox","2026-06-20","broken","2026-06-20","pos Customer","","",""
"","31504","TC-POS-006 - Default customer adalah Regular","firefox","2026-06-20","broken","2026-06-20","pos Customer","","",""
"","29619","TC-POS-008 - Cari pelanggan dengan keyword minimal 4 karakter","chromium","2026-06-20","failed","2026-06-20","pos Customer","","",""
"","29798","TC-POS-017 - Klik Batal pada form tambah dokter","chromium","2026-06-20","failed","2026-06-20","pos Doctor","","",""
"","30611","TC-POS-018 - Pilih doctor dari popup list pelanggan","chromium","2026-06-20","broken","2026-06-20","pos Doctor","","",""
"","31478","TC-POS-011 - Validasi field mandatory pada form tambah pelanggan","firefox","2026-06-20","broken","2026-06-20","pos Customer","","",""
"","21968","TC-LGN-001 - Login berhasil sebagai testqa2","chromium","2026-06-20","passed","2026-06-20","Login gpos","","",""
"","30623","TC-POS-013 - Klik icon X untuk membatalkan form tambah pelanggan","chromium","2026-06-20","broken","2026-06-20","pos Customer","","",""
"","25622","TC-LGN-001 - Login berhasil sebagai testqa2","firefox","2026-06-20","passed","2026-06-20","Login gpos","","",""
"","31120","TC-POS-014 - Default dokter adalah Internal","firefox","2026-06-20","broken","2026-06-20","pos Doctor","","",""
"","29525","TC-POS-016 - Tambah dokter via form registrasi","chromium","2026-06-20","failed","2026-06-20","pos Doctor","","",""
"","31453","TC-POS-003 - Tambah product dari hasil pencarian manual","firefox","2026-06-20","broken","2026-06-20","product add","","",""
"","31375","TC-POS-015 - Cari doctor dengan keyword minimal 4 karakter","firefox","2026-06-20","broken","2026-06-20","pos Doctor","","",""
"","31655","TC-POS-016 - Tambah dokter via form registrasi","firefox","2026-06-20","broken","2026-06-20","pos Doctor","","",""
"","31459","TC-POS-017 - Klik Batal pada form tambah dokter","firefox","2026-06-20","broken","2026-06-20","pos Doctor","","",""
"","31495","TC-POS-018 - Pilih doctor dari popup list pelanggan","firefox","2026-06-20","broken","2026-06-20","pos Doctor","","",""
"","30492","TC-POS-009 - Pilih customer dari popup list pelanggan","chromium","2026-06-20","broken","2026-06-20","pos Customer","","",""
"","31554","TC-POS-010 - Klik icon + pada field customer","firefox","2026-06-20","broken","2026-06-20","pos Customer","","",""
"","30454","TC-POS-006 - Default customer adalah Regular","chromium","2026-06-20","broken","2026-06-20","pos Customer","","",""
"","29796","TC-POS-005 - Edit Qty item yang sudah masuk list penjualan","chromium","2026-06-20","failed","2026-06-20","product edit","","",""
"","8734","TC-LGN-002 - Login tidak input password","chromium","2026-06-20","passed","2026-06-20","Login gpos","","",""
"","31473","TC-POS-009 - Pilih customer dari popup list pelanggan","firefox","2026-06-20","broken","2026-06-20","pos Customer","","",""
"","31511","TC-POS-005 - Edit Qty item yang sudah masuk list penjualan","firefox","2026-06-20","broken","2026-06-20","product edit","","",""
"","31701","end to end","firefox","2026-06-20","broken","2026-06-20","e2e","","",""
"","29871","TC-POS-007 - Klik icon search customer tanpa keyword","chromium","2026-06-20","failed","2026-06-20","pos Customer","","",""
"","31200","TC-POS-002 - Search produk dengan keyword minimal 4 karakter","firefox","2026-06-20","broken","2026-06-20","product search","","",""
"","30528","TC-POS-014 - Default dokter adalah Internal","chromium","2026-06-20","broken","2026-06-20","pos Doctor","","",""
"","31621","TC-POS-007 - Klik icon search customer tanpa keyword","firefox","2026-06-20","broken","2026-06-20","pos Customer","","",""
"","31804","TC-POS-008 - Cari pelanggan dengan keyword minimal 4 karakter","firefox","2026-06-20","broken","2026-06-20","pos Customer","","",""
"","31517","TC-POS-012 - Tambah pelanggan via Tambah Cepat dengan field mandatory valid","firefox","2026-06-20","broken","2026-06-20","pos Customer","","",""
"","29438","TC-POS-015 - Cari doctor dengan keyword minimal 4 karakter","chromium","2026-06-20","failed","2026-06-20","pos Doctor","","",""
"","30491","TC-POS-001 - Search produk dengan keyword kurang dari 4 karakter","chromium","2026-06-20","broken","2026-06-20","product search","","",""
"","30640","end to end","chromium","2026-06-20","broken","2026-06-20","e2e","","",""
"","29963","TC-POS-010 - Klik icon + pada field customer","chromium","2026-06-20","failed","2026-06-20","pos Customer","","",""
"","9911","TC-LGN-002 - Login tidak input password","firefox","2026-06-20","passed","2026-06-20","Login gpos","","",""
"","30630","TC-POS-012 - Tambah pelanggan via Tambah Cepat dengan field mandatory valid","chromium","2026-06-20","broken","2026-06-20","pos Customer","","",""
"","30507","TC-POS-003 - Tambah product dari hasil pencarian manual","chromium","2026-06-20","broken","2026-06-20","product add","","",""
